biz_name,license_num,control_num,resp_dept_code,resp_dept_descr,class_code,class_descr,fiscal_year,license_status,code_descr,status_date,application_date,issue_date,licen_exp_date,renew_date,location_id,street_num,street_pre_qual,street_dir_code,street_name,street_suffix,street_post_qual,street_apt_num
BOZEMAN HOTEL/R & N CORP,47856,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-01-31,2014-01-31,2014-01-31,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,47857,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-01-31,2014-01-31,2014-01-31,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,47858,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-01-31,2014-01-31,2014-01-31,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,47908,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-02-07,2014-02-07,2014-02-06,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,47909,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-02-07,2014-02-07,2014-02-06,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,47910,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-02-07,2014-02-07,2014-02-06,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,47911,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-02-07,2014-02-07,2014-02-06,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,47912,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-02-07,2014-02-07,2014-02-06,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,47995,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-02-14,2014-02-14,2014-02-14,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48033,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-02-20,2014-02-20,2014-02-19,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48034,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-02-20,2014-02-20,2014-02-19,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48035,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-02-20,2014-02-20,2014-02-19,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48049,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-02-21,2014-02-21,2014-02-21,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48071,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-02-26,2014-02-26,2014-02-25,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48072,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-02-26,2014-02-26,2014-02-25,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48073,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-02-26,2014-02-26,2014-02-25,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48074,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-02-26,2014-02-26,2014-02-25,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48075,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-02-26,2014-02-26,2014-02-25,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48076,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-02-26,2014-02-26,2014-02-25,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48150,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-03-07,2014-03-07,2014-03-06,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48151,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-03-07,2014-03-07,2014-03-06,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48193,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-03-14,2014-03-14,2014-03-13,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48306,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-03-21,2014-03-21,2014-03-20,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48400,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-03-28,2014-03-28,2014-03-27,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48401,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-03-28,2014-03-28,2014-03-27,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48402,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-03-28,2014-03-28,2014-03-27,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48485,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-04-10,2014-04-10,2014-04-09,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48486,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-04-10,2014-04-10,2014-04-09,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48487,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-04-10,2014-04-10,2014-04-09,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48488,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-04-10,2014-04-10,2014-04-09,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48489,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-04-10,2014-04-10,2014-04-09,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48490,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-04-10,2014-04-10,2014-04-09,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48491,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-04-10,2014-04-10,2014-04-09,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48579,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-04-16,2014-04-16,2014-04-15,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48580,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-04-16,2014-04-16,2014-04-15,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48641,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-04-25,2014-04-25,2014-04-24,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48642,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-04-25,2014-04-25,2014-04-24,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48646,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-04-28,2014-04-28,2014-04-25,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48691,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-05-02,2014-05-02,2014-05-02,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48692,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-05-02,2014-05-02,2014-05-02,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48748,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-05-12,2014-05-12,2014-05-09,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48795,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-05-16,2014-05-16,2014-05-15,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48796,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-05-16,2014-05-16,2014-05-15,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48797,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-05-16,2014-05-16,2014-05-15,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48872,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-05-23,2014-05-23,2014-05-22,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48873,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-05-23,2014-05-23,2014-05-22,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48874,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-05-23,2014-05-23,2014-05-22,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48892,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-05-28,2014-05-28,2014-05-27,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48900,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-05-29,2014-05-29,2014-05-28,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48901,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-05-29,2014-05-29,2014-05-28,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48942,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-06-04,2014-06-04,2014-06-04,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48943,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-06-04,2014-06-04,2014-06-04,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,48944,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-06-04,2014-06-04,2014-06-04,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49001,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-06-13,2014-06-13,2014-06-12,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49006,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-06-13,2014-06-13,2014-06-12,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49007,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-06-13,2014-06-13,2014-06-12,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49008,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-06-13,2014-06-13,2014-06-12,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49082,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-06-20,2014-06-20,2014-06-19,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49083,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-06-20,2014-06-20,2014-06-19,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49084,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-06-20,2014-06-20,2014-06-19,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49085,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-06-20,2014-06-20,2014-06-19,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49086,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-06-20,2014-06-20,2014-06-19,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49087,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-06-20,2014-06-20,2014-06-19,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49088,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-06-20,2014-06-20,2014-06-19,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49137,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-06-27,2014-06-27,2014-06-26,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49166,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-07-07,2014-07-07,2014-07-03,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49193,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-07-09,2014-07-09,2014-07-09,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49226,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-07-16,2014-07-16,2014-07-17,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49229,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-07-16,2014-07-16,2014-07-17,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49230,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-07-16,2014-07-16,2014-07-17,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49231,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-07-16,2014-07-16,2014-07-17,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49232,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-07-16,2014-07-16,2014-07-17,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49301,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-07-24,2014-07-24,2014-07-23,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49302,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-07-24,2014-07-24,2014-07-23,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49303,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-07-24,2014-07-24,2014-07-23,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49334,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-07-30,2014-07-30,2014-07-30,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49335,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-07-30,2014-07-30,2014-07-30,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49336,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-07-30,2014-07-30,2014-07-30,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49515,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-08-07,2014-08-07,2014-08-06,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49516,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-08-07,2014-08-07,2014-08-06,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49517,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-08-07,2014-08-07,2014-08-06,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49730,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-08-14,2014-08-14,2014-08-13,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49731,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-08-14,2014-08-14,2014-08-13,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49732,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-08-14,2014-08-14,2014-08-13,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49733,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-08-14,2014-08-14,2014-08-13,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49734,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-08-14,2014-08-14,2014-08-13,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49735,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-08-14,2014-08-14,2014-08-13,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49736,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-08-14,2014-08-14,2014-08-13,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49737,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-08-14,2014-08-14,2014-08-13,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49738,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-08-14,2014-08-14,2014-08-13,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,49739,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-08-14,2014-08-14,2014-08-13,2015-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,50793,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-08-28,2014-08-28,2014-08-28,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,50795,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-08-28,2014-08-28,2014-08-28,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,50797,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-08-28,2014-08-28,2014-08-28,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,50798,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-08-28,2014-08-28,2014-08-28,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,50799,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-08-28,2014-08-28,2014-08-28,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,50800,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-08-28,2014-08-28,2014-08-28,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,51272,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-09-05,2014-09-05,2014-09-04,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,51466,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-09-11,2014-09-11,2014-09-11,2015-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,51506,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-09-18,2014-09-18,2014-09-18,2014-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,51507,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-09-18,2014-09-18,2014-09-18,2014-12-31,,100070,15,,N,ROUSE,AVE,,
